City,Latitude,Longitude,Gender,Partner,Dependents,Phone Service,Multiple Lines,Internet Service,Unlimited Data,Online Security,Online Backup,Device Protection,Tech Support,Premium Tech Support,Streaming TV,Streaming Movies,Streaming Music,Contract,Payment Method,Offer,Referred a Friend,Number of Referrals,Monthly Charges,Total Charges,Avg Monthly Long Distance Charges,Total Long Distance Charges,Avg Monthly GB Download,Total Extra Data Charges,Total Revenue,Total Refunds,Tenure Months,CLTV,Satisfaction Score,Customer Status,Churn Label,Churn Category,Churn Reason
San Diego,32.765299,-117.122565,Male,No,No,Yes,No,Fiber optic,Yes,No,No,Yes,No,No,Yes,Yes,Yes,Month-to-month,Bank transfer (automatic),Offer E,No,0,96.5,492.55,20.86,104.3,8,0,596.85,0.0,5,5383,3,Churned,Yes,Competitor,Competitor made better offer
San Diego,32.85723,-117.209774,Male,No,No,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Yes,No,Yes,Month-to-month,Electronic check,Offer E,No,0,85.65,181.5,40.43,80.86,27,0,262.36,0.0,2,3878,1,Churned,Yes,Competitor,Competitor made better offer
San Diego,32.961064,-117.134917,Female,Yes,No,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,Bank transfer (automatic),Offer C,Yes,1,104.95,2566.5,8.91,222.75,10,0,2789.25,0.0,25,3642,3,Churned,Yes,Competitor,Competitor made better offer
San Diego,32.578103,-117.012975,Male,No,No,Yes,No,DSL,Yes,No,Yes,No,No,No,No,No,Yes,Month-to-month,Mailed check,Offer E,No,0,50.65,50.65,14.78,14.78,59,0,65.42999999999999,0.0,1,2431,1,Churned,Yes,Competitor,Competitor made better offer
Indio,33.713891,-116.237257,Male,No,No,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,No,Yes,Yes,Month-to-month,Credit card (automatic),Offer E,No,0,90.85,90.85,8.56,8.56,24,0,99.41,0.0,1,3424,3,Churned,Yes,Competitor,Competitor made better offer
Indian Wells,33.537646,-116.291089,Male,Yes,No,Yes,No,No,No,No internet service,No internet service,No internet service,No internet service,No,No internet service,No internet service,No,Month-to-month,Mailed check,,Yes,1,19.95,214.75,29.54,324.94,0,0,539.69,0.0,11,5888,1,Churned,Yes,Competitor,Competitor made better offer
Palm Desert,33.762759,-116.324817,Female,Yes,No,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,No,No,No,Month-to-month,Electronic check,Offer B,Yes,2,85.45,4874.7,42.82,2355.1,27,90,7319.799999999999,0.0,55,5502,1,Churned,Yes,Competitor,Competitor made better offer
Desert Hot Springs,33.948558,-116.516976,Female,No,No,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,No,No,No,Month-to-month,Credit card (automatic),Offer C,No,0,73.95,2524.45,1.55,52.7,14,0,2577.15,0.0,34,5795,3,Churned,Yes,Competitor,Competitor made better offer
Holtville,32.811001,-115.152865,Male,Yes,No,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,No,Yes,Yes,Yes,Month-to-month,Credit card (automatic),Offer A,Yes,2,99.45,7007.6,48.8,3367.2,26,0,10374.8,0.0,69,4020,3,Churned,Yes,Competitor,Competitor made better offer
Niland,33.345825,-115.596574,Female,No,No,Yes,No,No,No,No internet service,No internet service,No internet service,No internet service,No,No internet service,No internet service,No,Month-to-month,Mailed check,Offer E,No,0,19.9,19.9,36.63,36.63,0,0,56.53,0.0,1,3351,3,Churned,Yes,Competitor,Competitor made better offer
North Palm Springs,33.906496,-116.569499,Male,No,No,Yes,No,No,No,No internet service,No internet service,No internet service,No internet service,No,No internet service,No internet service,No,Month-to-month,Mailed check,Offer E,No,0,19.6,19.6,14.17,14.17,0,0,33.77,0.0,1,3448,1,Churned,Yes,Competitor,Competitor made better offer
Ocotillo,32.698964,-115.886656,Male,No,No,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,No,No,No,Month-to-month,Electronic check,Offer E,No,0,81.35,233.7,9.22,27.660000000000004,14,0,261.36,0.0,3,2818,1,Churned,Yes,Competitor,Competitor made better offer
Seeley,32.790282,-115.689559,Female,Yes,No,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,No,Yes,Yes,Month-to-month,Electronic check,,Yes,4,83.3,1845.9,4.01,88.22,53,0,1934.12,0.0,22,3804,1,Churned,Yes,Competitor,Competitor had better devices
Thermal,33.53604,-116.119222,Female,No,No,Yes,No,Fiber optic,No,No,No,Yes,No,No,No,No,No,Month-to-month,Bank transfer (automatic),Offer E,No,0,75.3,75.3,35.09,35.09,17,20,130.39,0.0,1,4902,2,Churned,Yes,Dissatisfaction,Network reliability
Adelanto,34.667815,-117.536183,Female,Yes,No,Yes,No,No,No,No internet service,No internet service,No internet service,No internet service,No,No internet service,No internet service,No,Month-to-month,Mailed check,,Yes,3,19.4,1182.55,46.27,2822.4700000000003,0,0,4005.02,0.0,61,4221,3,Churned,Yes,Price,Long distance charges
Apple Valley,34.55082,-117.122396,Male,No,No,Yes,No,DSL,Yes,No,No,No,No,No,No,No,No,Month-to-month,Bank transfer (automatic),,No,0,45.4,518.9,11.12,133.44,14,0,652.3399999999999,0.0,12,2887,3,Churned,Yes,Competitor,Competitor made better offer
Crestline,34.248061,-117.29028,Female,No,No,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,No,Yes,Yes,Yes,Month-to-month,Electronic check,,No,0,105.9,6396.45,10.7,642.0,71,0,7038.45,0.0,60,4105,2,Churned,Yes,Other,Don't know
Daggett,34.875144,-116.821698,Female,No,No,Yes,No,Fiber optic,Yes,No,No,No,No,No,No,No,No,Month-to-month,Mailed check,Offer E,No,0,69.55,69.55,29.78,29.78,13,0,99.33,0.0,1,2792,1,Churned,Yes,Competitor,Competitor had better devices
Ludlow,34.702766,-116.093376,Female,Yes,No,Yes,No,Fiber optic,Yes,No,No,No,No,No,No,Yes,Yes,Month-to-month,Electronic check,Offer C,Yes,1,81.05,2227.1,16.85,471.80000000000007,13,0,2698.9,0.0,28,5201,1,Churned,Yes,Competitor,Competitor had better devices
Lucerne Valley,34.508417,-116.856103,Male,Yes,No,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,No,Yes,Yes,Yes,Month-to-month,Electronic check,Offer E,Yes,3,101.15,385.9,9.56,38.24,48,0,424.14,0.0,4,4417,1,Churned,Yes,Competitor,Competitor had better devices
Lytle Creek,34.238162,-117.534306,Male,No,No,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Yes,Yes,Yes,Month-to-month,Electronic check,,No,0,99.8,673.25,47.03,329.21000000000004,2,10,1012.46,0.0,7,2031,1,Churned,Yes,Competitor,Competitor had better devices
Phelan,34.441123,-117.537886,Female,Yes,No,Yes,No,DSL,Yes,No,No,No,No,No,No,Yes,Yes,Month-to-month,Electronic check,Offer D,Yes,3,55.95,734.35,19.05,247.65,27,0,982.0,0.0,13,4498,1,Churned,Yes,Competitor,Competitor had better devices
Redlands,34.003243,-117.138286,Male,No,No,Yes,No,DSL,Yes,No,No,No,No,No,No,Yes,Yes,Month-to-month,Electronic check,,No,0,55.0,55.0,47.22,47.22,53,0,102.22,0.0,1,4877,1,Churned,Yes,Competitor,Competitor had better devices
Rialto,34.156758,-117.404686,Female,Yes,No,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,No,No,No,Month-to-month,Electronic check,,No,0,74.7,74.7,21.91,21.91,8,0,96.61,0.0,1,5980,1,Churned,Yes,Competitor,Competitor had better devices
Running Springs,34.186211,-117.07683,Male,No,No,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,No,No,No,Month-to-month,Electronic check,Offer C,No,0,80.25,1861.5,49.3,1183.1999999999998,20,0,3044.7,0.0,24,4418,1,Churned,Yes,Competitor,Competitor had better devices
Tecopa,35.824572,-116.274755,Male,No,No,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Electronic check,,No,0,96.1,453.4,31.09,155.45,11,0,608.8499999999999,0.0,5,4192,1,Churned,Yes,Competitor,Competitor made better offer
Victorville,34.486835,-117.362274,Female,No,No,Yes,No,Fiber optic,Yes,No,No,No,No,No,No,No,No,Month-to-month,Bank transfer (automatic),Offer D,No,0,69.0,994.8,4.67,70.05,28,0,1064.85,0.0,15,5671,1,Churned,Yes,Competitor,Competitor had better devices
Wrightwood,34.358321,-117.618263,Female,Yes,No,No,No phone service,DSL,No,Yes,No,Yes,No,No,No,Yes,Yes,Month-to-month,Bank transfer (automatic),,Yes,3,45.3,2145.0,0.0,0.0,58,140,2285.0,0.0,48,4926,1,Churned,Yes,Price,Price too high
San Bernardino,34.105935,-117.2914,Female,Yes,No,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,Yes,No,No,Month-to-month,Electronic check,,Yes,1,83.55,680.05,32.32,258.56,25,0,938.61,0.0,8,2879,1,Churned,Yes,Dissatisfaction,Product dissatisfaction
San Bernardino,34.106922,-117.297553,Male,No,No,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,No,No,No,Month-to-month,Electronic check,,No,0,74.35,74.35,14.02,14.02,2,0,88.36999999999999,0.0,1,2814,1,Churned,Yes,Competitor,Competitor had better devices
Riverside,33.890046,-117.455583,Female,Yes,No,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,No,No,No,Month-to-month,Electronic check,,Yes,1,74.4,139.4,9.79,19.58,41,0,158.98000000000002,0.0,2,4263,1,Churned,Yes,Attitude,Attitude of support person
Riverside,33.930931,-117.361788,Male,No,No,No,No phone service,DSL,Yes,No,Yes,Yes,No,No,No,Yes,Yes,One year,Bank transfer (automatic),Offer D,No,0,43.75,903.6,0.0,0.0,16,0,903.6,0.0,22,3099,3,Churned,Yes,Dissatisfaction,Network reliability
Riverside,34.004379,-117.447864,Female,No,No,No,No phone service,DSL,Yes,No,Yes,No,No,No,No,No,No,Month-to-month,Electronic check,Offer E,No,0,28.45,131.05,0.0,0.0,26,0,131.05,0.0,5,4099,2,Churned,Yes,Dissatisfaction,Limited range of services
March Air Reserve Base,33.888323,-117.277533,Female,No,No,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No,No,Yes,Yes,Month-to-month,Bank transfer (automatic),Offer D,No,0,99.7,1238.45,16.07,192.84,14,0,1431.29,0.0,12,2538,1,Churned,Yes,Price,Lack of affordable download/upload speed
Hemet,33.644585,-116.871544,Female,No,No,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,No,Yes,No,Month-to-month,Electronic check,,No,0,94.1,1782.4,48.73,974.6,12,80,2837.0,0.0,20,2666,1,Churned,Yes,Competitor,Competitor had better devices
Homeland,33.761894,-117.120868,Male,Yes,No,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Electronic check,,Yes,4,94.2,167.5,18.79,37.58,19,0,205.08,0.0,2,3715,2,Churned,Yes,Other,Don't know
Idyllwild,33.755039,-116.741796,Female,Yes,No,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,No,No,No,Month-to-month,Electronic check,,Yes,1,80.5,502.85,36.12,216.72,23,0,719.5699999999999,0.0,6,5032,3,Churned,Yes,Price,Price too high
Moreno Valley,33.970661,-117.255039,Female,Yes,No,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,No,No,No,Month-to-month,Electronic check,Offer E,Yes,4,74.35,334.8,45.76,228.8,22,0,563.6,0.0,5,5273,1,Churned,Yes,Dissatisfaction,Product dissatisfaction
Murrieta,33.581045,-117.14719,Male,No,No,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,Bank transfer (automatic),,No,0,104.8,4131.95,35.58,1423.1999999999998,8,0,5555.15,0.0,40,3492,1,Churned,Yes,Competitor,Competitor had better devices
Perris,33.828289,-117.201666,Female,Yes,No,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,No,No,No,Month-to-month,Bank transfer (automatic),,Yes,2,75.2,1929.35,7.02,189.54,25,0,2118.89,0.0,27,4517,1,Churned,Yes,Attitude,Attitude of support person
Sun City,33.707483,-117.200006,Female,No,No,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,No,No,No,Month-to-month,Bank transfer (automatic),Offer D,No,0,75.6,1758.6,27.61,635.03,23,0,2393.63,0.0,23,2115,1,Churned,Yes,Dissatisfaction,Network reliability
Sun City,33.69887,-117.25071,Male,Yes,No,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Yes,Yes,Yes,Month-to-month,Electronic check,Offer C,Yes,2,100.05,3480.0,23.09,785.06,52,20,4285.06,0.0,34,2568,3,Churned,Yes,Other,Poor expertise of online support
Irvine,33.643095,-117.810896,Female,No,No,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,No,Yes,Yes,Month-to-month,Electronic check,Offer E,No,0,85.0,85.0,30.52,30.52,30,0,115.52,0.0,1,5679,3,Churned,Yes,Other,Don't know
Lake Forest,33.644849,-117.684254,Male,No,No,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Yes,No,No,Month-to-month,Bank transfer (automatic),Offer D,No,0,86.05,834.1,5.92,59.2,11,0,893.3000000000001,0.0,10,2966,3,Churned,Yes,Other,Don't know
Huntington Beach,33.666301,-117.969501,Male,No,No,No,No phone service,DSL,Yes,Yes,No,No,Yes,Yes,Yes,No,No,Month-to-month,Credit card (automatic),Offer D,No,0,45.55,597.0,0.0,0.0,17,0,597.0,0.0,13,4856,3,Churned,Yes,Dissatisfaction,Poor expertise of online support
Huntington Beach,33.679659,-118.016195,Male,Yes,No,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,Yes,No,No,Month-to-month,Mailed check,Offer C,Yes,5,86.3,3266.0,40.25,1569.75,19,0,4835.75,0.0,39,3364,1,Churned,Yes,Competitor,Competitor had better devices
Newport Beach,33.601309,-117.902304,Male,No,No,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,No,No,No,Month-to-month,Bank transfer (automatic),Offer C,No,0,80.35,2596.15,1.49,47.68,21,0,2643.83,0.0,32,5974,1,Churned,Yes,Competitor,Competitor had better devices
Santa Ana,33.748478,-117.858918,Female,No,No,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,No,Yes,Yes,Yes,Month-to-month,Electronic check,Offer C,No,0,100.25,3527.6,10.49,367.15,17,0,3894.75,0.0,35,2744,3,Churned,Yes,Competitor,Competitor offered higher download speeds
Santa Ana,33.714829,-117.872941,Male,Yes,No,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Yes,Yes,Yes,One year,Credit card (automatic),,Yes,2,100.3,5614.45,26.15,1464.4,7,100,7178.849999999999,0.0,56,5170,2,Churned,Yes,Competitor,Competitor offered more data
Anaheim,33.830209,-117.906099,Female,Yes,No,Yes,No,No,No,No internet service,No internet service,No internet service,No internet service,No,No internet service,No internet service,No,Month-to-month,Mailed check,Offer D,Yes,1,19.0,233.55,19.48,233.76,0,0,467.31,0.0,12,3535,1,Churned,Yes,Competitor,Competitor made better offer
Anaheim,33.83796,-117.870494,Female,No,No,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,No,No,No,Month-to-month,Mailed check,,No,0,75.3,75.3,4.13,4.13,51,0,79.42999999999999,0.0,1,3244,1,Churned,Yes,Competitor,Competitor had better devices
Anaheim,33.848733,-117.788357,Female,No,No,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,No,Yes,No,No,Month-to-month,Electronic check,,No,0,89.2,346.2,48.35,193.4,24,0,539.6,0.0,4,5808,1,Churned,Yes,Competitor,Competitor had better devices
Brea,33.924143,-117.79387,Female,No,No,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Yes,No,No,Month-to-month,Electronic check,,No,0,85.7,85.7,45.81,45.81,21,0,131.51,0.0,1,4880,1,Churned,Yes,Competitor,Competitor had better devices
Norco,33.925833,-117.559639,Female,No,No,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes,No,No,No,Month-to-month,Mailed check,Offer D,No,0,61.65,713.75,36.24,434.88,30,0,1148.63,0.0,12,5670,1,Churned,Yes,Competitor,Competitor offered higher download speeds
Yorba Linda,33.884073,-117.732197,Female,Yes,No,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,No,Yes,Yes,No,Month-to-month,Bank transfer (automatic),Offer B,Yes,3,105.25,6786.4,18.39,1195.35,28,0,7981.75,0.0,65,4196,1,Churned,Yes,Attitude,Attitude of support person
Ventura,34.360261,-119.306383,Male,Yes,No,No,No phone service,DSL,No,No,Yes,No,No,No,No,No,No,Month-to-month,Electronic check,Offer E,Yes,1,29.95,248.95,0.0,0.0,9,10,258.95,0.0,9,2573,2,Churned,Yes,Competitor,Competitor offered more data
Ventura,34.279221,-119.221437,Female,Yes,No,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,Month-to-month,Mailed check,Offer E,Yes,1,65.0,663.05,6.35,57.15,69,0,720.1999999999999,0.0,9,3983,1,Churned,Yes,Competitor,Competitor offered more data
Port Hueneme,34.110124,-119.100972,Female,No,No,Yes,No,No,No,No internet service,No internet service,No internet service,No internet service,No,No internet service,No internet service,No,Month-to-month,Bank transfer (automatic),Offer E,No,0,20.0,137.6,16.04,112.28,0,0,249.88,0.0,7,4479,3,Churned,Yes,Attitude,Attitude of support person
Summerland,34.420998,-119.60137,Male,Yes,No,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,No,Yes,No,Month-to-month,Credit card (automatic),Offer B,Yes,3,90.05,4547.25,22.92,1123.0800000000002,14,0,5670.33,0.0,49,5059,2,Churned,Yes,Competitor,Competitor made better offer
Santa Barbara,34.419203,-119.710008,Male,Yes,No,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,Bank transfer (automatic),Offer B,Yes,1,110.75,4687.9,14.52,624.36,5,0,5312.259999999999,0.0,43,2728,2,Churned,Yes,Competitor,Competitor made better offer
Santa Barbara,34.437945,-119.77191,Female,Yes,No,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,No,Yes,Yes,Yes,Month-to-month,Electronic check,,Yes,7,105.5,6985.65,34.14,2219.1,26,0,9204.75,0.0,65,5720,1,Churned,Yes,Competitor,Competitor had better devices
Alpaugh,35.869626,-119.498771,Male,Yes,No,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,No,Yes,Yes,No,One year,Bank transfer (automatic),Offer B,No,0,104.55,5794.65,48.8,2732.8,12,0,8527.449999999999,0.0,56,6268,1,Churned,Yes,Competitor,Competitor offered higher download speeds
Armona,36.315979,-119.710852,Male,Yes,No,Yes,Yes,Fiber optic,No,No,No,No,No,No,No,Yes,Yes,Month-to-month,Electronic check,Offer D,Yes,1,85.25,855.3,2.02,20.2,82,100,975.5,0.0,10,3573,3,Churned,Yes,Competitor,Competitor offered more data
Avenal,35.916943,-120.129921,Female,Yes,No,Yes,No,DSL,Yes,No,No,No,No,No,Yes,No,No,Month-to-month,Electronic check,,Yes,3,56.15,2499.3,37.25,1601.75,20,0,4101.05,0.0,43,2152,2,Churned,Yes,Other,Don't know
Bodfish,35.523991,-118.400432,Male,No,No,Yes,No,Fiber optic,Yes,No,No,No,No,No,Yes,Yes,Yes,Month-to-month,Electronic check,Offer E,No,0,89.55,89.55,42.46,42.46,27,0,132.01,0.0,1,4996,2,Churned,Yes,Competitor,Competitor had better devices
Camp Nelson,36.057458,-118.591951,Male,Yes,No,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Yes,Yes,Yes,Month-to-month,Electronic check,,Yes,7,94.55,1899.65,5.31,106.2,10,0,2005.85,0.0,20,5604,1,Churned,Yes,Competitor,Competitor had better devices
Coalinga,36.186867,-120.387793,Male,No,No,Yes,No,DSL,Yes,No,No,No,No,No,No,No,No,Month-to-month,Mailed check,Offer E,No,0,45.7,45.7,5.55,5.55,13,0,51.25,0.0,1,2295,3,Churned,Yes,Competitor,Competitor offered higher download speeds
Delano,35.772244,-119.209689,Female,No,No,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,No,Yes,Yes,Month-to-month,Electronic check,,No,0,89.5,161.5,47.47,94.94,19,0,256.44,0.0,2,2065,2,Churned,Yes,Attitude,Attitude of support person
Earlimart,35.858054,-119.305858,Female,No,No,Yes,No,Fiber optic,Yes,No,No,No,No,No,No,No,No,Month-to-month,Bank transfer (automatic),,No,0,69.55,222.3,26.26,78.78,30,0,301.08000000000004,0.0,3,2876,1,Churned,Yes,Competitor,Competitor offered higher download speeds
Exeter,36.301689,-119.018233,Female,No,No,Yes,No,Fiber optic,No,No,No,Yes,No,No,No,No,No,Month-to-month,Mailed check,Offer E,No,0,74.6,74.6,22.16,22.16,47,10,106.76,0.0,1,3860,3,Churned,Yes,Competitor,Competitor offered more data
Fellows,35.215731,-119.57013,Female,No,No,Yes,No,No,No,No internet service,No internet service,No internet service,No internet service,No,No internet service,No internet service,No,Month-to-month,Electronic check,,No,0,19.65,164.3,27.95,223.6,0,0,387.9,0.0,8,5432,2,Churned,Yes,Attitude,Attitude of support person
Huron,36.217864,-120.080117,Male,Yes,No,Yes,No,No,No,No internet service,No internet service,No internet service,No internet service,No,No internet service,No internet service,No,One year,Mailed check,Offer E,Yes,2,19.85,35.9,15.14,30.28,0,0,66.18,0.0,2,2362,3,Churned,Yes,Attitude,Attitude of support person
Kernville,35.852892,-118.397782,Female,No,No,No,No phone service,DSL,Yes,No,No,No,No,No,No,No,No,Month-to-month,Mailed check,Offer E,No,0,24.25,96.05,0.0,0.0,16,0,96.05,0.0,4,2038,2,Churned,Yes,Competitor,Competitor made better offer
Lemon Cove,36.462671,-118.997291,Female,No,No,Yes,No,Fiber optic,Yes,No,No,No,No,No,No,No,No,Month-to-month,Electronic check,Offer E,No,0,69.65,145.15,7.64,15.28,27,0,160.43,0.0,2,2323,2,Churned,Yes,Competitor,Competitor made better offer
Lindsay,36.205465,-119.085807,Female,No,No,Yes,No,DSL,Yes,No,No,No,No,No,No,No,No,Month-to-month,Mailed check,,No,0,45.65,191.05,45.4,181.6,27,0,372.65,0.0,4,2864,1,Churned,Yes,Competitor,Competitor had better devices
Maricopa,34.737031,-119.460557,Female,No,No,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,No,No,No,Month-to-month,Mailed check,Offer E,No,0,75.05,75.05,32.86,32.86,58,0,107.91,0.0,1,4838,2,Churned,Yes,Competitor,Competitor made better offer
Onyx,35.676978,-118.101378,Male,No,No,No,No phone service,DSL,No,No,Yes,No,No,No,Yes,Yes,Yes,Month-to-month,Electronic check,,No,0,49.15,2550.9,0.0,0.0,18,30,2580.9,0.0,52,5597,2,Churned,Yes,Competitor,Competitor made better offer
Posey,35.861928,-118.636698,Female,No,No,No,No phone service,DSL,Yes,No,No,No,No,No,No,Yes,Yes,Month-to-month,Electronic check,Offer E,No,0,34.7,62.25,0.0,0.0,76,0,62.25,0.0,2,3146,1,Churned,Yes,Competitor,Competitor made better offer
Shafter,35.490705,-119.286833,Male,Yes,No,Yes,No,Fiber optic,Yes,No,No,No,No,No,No,Yes,Yes,Month-to-month,Electronic check,Offer E,Yes,1,80.0,80.0,35.71,35.71,3,0,115.71,0.0,1,2046,1,Churned,Yes,Competitor,Competitor had better devices
Tipton,36.047414,-119.344304,Male,No,No,Yes,No,DSL,Yes,Yes,No,No,No,No,No,No,No,Month-to-month,Electronic check,,No,0,49.25,91.1,43.99,87.98,27,0,179.07999999999998,0.0,2,3475,2,Churned,Yes,Competitor,Competitor made better offer
Wofford Heights,35.690535,-118.552784,Female,No,No,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,No,No,No,Month-to-month,Credit card (automatic),Offer E,No,0,75.1,270.7,26.52,79.56,10,0,350.26,0.0,3,4965,3,Churned,Yes,Competitor,Competitor made better offer
Visalia,36.37559,-119.211689,Male,Yes,No,Yes,No,DSL,Yes,No,No,Yes,No,No,No,No,No,Month-to-month,Electronic check,,Yes,1,50.15,168.15,13.54,40.62,51,0,208.77,0.0,3,3273,1,Churned,Yes,Competitor,Competitor made better offer
Bakersfield,35.16207,-119.194488,Female,No,No,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,No,No,No,No,Month-to-month,Bank transfer (automatic),Offer C,No,0,79.85,2015.35,26.81,670.25,12,0,2685.6,0.0,25,4535,2,Churned,Yes,Competitor,Competitor made better offer
San Luis Obispo,35.236549,-120.727344,Male,No,No,Yes,No,No,No,No internet service,No internet service,No internet service,No internet service,No,No internet service,No internet service,No,Month-to-month,Mailed check,,No,0,19.55,19.55,38.44,38.44,0,0,57.99,0.0,1,3556,2,Churned,Yes,Competitor,Competitor made better offer
Lompoc,34.601055,-120.382917,Female,Yes,No,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,No,Yes,Yes,Month-to-month,Electronic check,,Yes,1,85.95,381.3,4.14,16.56,30,0,397.86,0.0,4,5640,3,Churned,Yes,Competitor,Competitor made better offer
Lompoc,34.757477,-120.550507,Male,No,No,Yes,No,DSL,Yes,No,No,No,No,No,No,No,No,Month-to-month,Electronic check,,No,0,45.35,141.5,36.48,109.44,59,0,250.94,0.0,3,2450,3,Churned,Yes,Other,Don't know
Los Alamos,34.758699,-120.275839,Male,Yes,No,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Yes,Yes,No,Month-to-month,Electronic check,,Yes,1,94.5,3105.55,27.78,916.74,8,0,4022.29,0.0,33,4333,3,Churned,Yes,Other,Poor expertise of online support
Oceano,35.059695,-120.604741,Female,No,No,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No,No,No,No,Month-to-month,Credit card (automatic),,No,0,91.7,2758.15,45.88,1376.4,19,0,4134.55,0.0,30,2482,1,Churned,Yes,Competitor,Competitor made better offer
Pismo Beach,35.165668,-120.655842,Female,No,No,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,Yes,No,No,No,Month-to-month,Electronic check,,No,0,87.25,3941.7,4.48,201.6,51,0,4143.3,0.0,45,5269,1,Churned,Yes,Competitor,Competitor made better offer
