City,Latitude,Longitude,Gender,Partner,Dependents,Tenure Months,Phone Service,Multiple Lines,Internet Service,Online Security,Online Backup,Device Protection,Tech Support,Streaming TV,Streaming Movies,Contract,Payment Method,Monthly Charges,Total Charges,Churn Label,CLTV,Referred a Friend,Number of Referrals,Offer,Avg Monthly Long Distance Charges,Avg Monthly GB Download,Premium Tech Support,Streaming Music,Unlimited Data,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Total Revenue,Satisfaction Score,Customer Status,Churn Category,Churn Reason
San Diego,32.774046,-117.142454,Male,Yes,No,27,No,No phone service,DSL,Yes,No,No,No,No,No,Month-to-month,Credit card (automatic),30.75,805.1,Yes,2927,No,0,NULL,0.0,13,No,No,No,0.0,140,0.0,945.1,1,Churned,Competitor,Competitor made better offer
San Diego,32.765299,-117.122565,Male,No,No,5,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Bank transfer (automatic),96.5,492.55,Yes,5383,No,0,Offer E,20.86,8,No,Yes,Yes,0.0,0,104.3,596.85,3,Churned,Competitor,Competitor made better offer
San Diego,32.85723,-117.209774,Male,No,No,2,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Electronic check,85.65,181.5,Yes,3878,No,0,Offer E,40.43,27,No,Yes,Yes,0.0,0,80.86,262.36,1,Churned,Competitor,Competitor made better offer
San Diego,32.961064,-117.134917,Female,Yes,No,25,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Bank transfer (automatic),104.95,2566.5,Yes,3642,Yes,1,Offer C,8.91,10,Yes,Yes,Yes,0.0,0,222.75,2789.25,3,Churned,Competitor,Competitor made better offer
San Diego,32.578103,-117.012975,Male,No,No,1,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Mailed check,50.65,50.65,Yes,2431,No,0,Offer E,14.78,59,No,Yes,Yes,0.0,0,14.78,65.42999999999999,1,Churned,Competitor,Competitor made better offer
Indio,33.713891,-116.237257,Male,No,No,1,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Credit card (automatic),90.85,90.85,Yes,3424,No,0,Offer E,8.56,24,No,Yes,Yes,0.0,0,8.56,99.41,3,Churned,Competitor,Competitor made better offer
Indian Wells,33.537646,-116.291089,Male,Yes,No,11,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Mailed check,19.95,214.75,Yes,5888,Yes,1,NULL,29.54,0,No,No,No,0.0,0,324.94,539.69,1,Churned,Competitor,Competitor made better offer
Palm Desert,33.762759,-116.324817,Female,Yes,No,55,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Electronic check,85.45,4874.7,Yes,5502,Yes,2,Offer B,42.82,27,No,No,No,0.0,90,2355.1,7319.799999999999,1,Churned,Competitor,Competitor made better offer
Desert Hot Springs,33.948558,-116.516976,Female,No,No,34,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Credit card (automatic),73.95,2524.45,Yes,5795,No,0,Offer C,1.55,14,No,No,Yes,0.0,0,52.7,2577.15,3,Churned,Competitor,Competitor made better offer
Holtville,32.811001,-115.152865,Male,Yes,No,69,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Credit card (automatic),99.45,7007.6,Yes,4020,Yes,2,Offer A,48.8,26,No,Yes,Yes,0.0,0,3367.2,10374.8,3,Churned,Competitor,Competitor made better offer
Niland,33.345825,-115.596574,Female,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Mailed check,19.9,19.9,Yes,3351,No,0,Offer E,36.63,0,No,No,No,0.0,0,36.63,56.53,3,Churned,Competitor,Competitor made better offer
North Palm Springs,33.906496,-116.569499,Male,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Mailed check,19.6,19.6,Yes,3448,No,0,Offer E,14.17,0,No,No,No,0.0,0,14.17,33.77,1,Churned,Competitor,Competitor made better offer
Ocotillo,32.698964,-115.886656,Male,No,No,3,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Electronic check,81.35,233.7,Yes,2818,No,0,Offer E,9.22,14,No,No,Yes,0.0,0,27.660000000000004,261.36,1,Churned,Competitor,Competitor made better offer
Seeley,32.790282,-115.689559,Female,Yes,No,22,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Electronic check,83.3,1845.9,Yes,3804,Yes,4,NULL,4.01,53,No,Yes,Yes,0.0,0,88.22,1934.12,1,Churned,Competitor,Competitor had better devices
Thermal,33.53604,-116.119222,Female,No,No,1,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Bank transfer (automatic),75.3,75.3,Yes,4902,No,0,Offer E,35.09,17,No,No,No,0.0,20,35.09,130.39,2,Churned,Dissatisfaction,Network reliability
Adelanto,34.667815,-117.536183,Female,Yes,No,61,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Mailed check,19.4,1182.55,Yes,4221,Yes,3,NULL,46.27,0,No,No,No,0.0,0,2822.4700000000003,4005.02,3,Churned,Price,Long distance charges
Apple Valley,34.55082,-117.122396,Male,No,No,12,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Bank transfer (automatic),45.4,518.9,Yes,2887,No,0,NULL,11.12,14,No,No,Yes,0.0,0,133.44,652.3399999999999,3,Churned,Competitor,Competitor made better offer
Crestline,34.248061,-117.29028,Female,No,No,60,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Electronic check,105.9,6396.45,Yes,4105,No,0,NULL,10.7,71,No,Yes,Yes,0.0,0,642.0,7038.45,2,Churned,Other,Don't know
Daggett,34.875144,-116.821698,Female,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Mailed check,69.55,69.55,Yes,2792,No,0,Offer E,29.78,13,No,No,Yes,0.0,0,29.78,99.33,1,Churned,Competitor,Competitor had better devices
Ludlow,34.702766,-116.093376,Female,Yes,No,28,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Electronic check,81.05,2227.1,Yes,5201,Yes,1,Offer C,16.85,13,No,Yes,Yes,0.0,0,471.80000000000007,2698.9,1,Churned,Competitor,Competitor had better devices
Lucerne Valley,34.508417,-116.856103,Male,Yes,No,4,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Electronic check,101.15,385.9,Yes,4417,Yes,3,Offer E,9.56,48,No,Yes,Yes,0.0,0,38.24,424.14,1,Churned,Competitor,Competitor had better devices
Lytle Creek,34.238162,-117.534306,Male,No,No,7,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Electronic check,99.8,673.25,Yes,2031,No,0,NULL,47.03,2,No,Yes,No,0.0,10,329.21000000000004,1012.46,1,Churned,Competitor,Competitor had better devices
Phelan,34.441123,-117.537886,Female,Yes,No,13,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,Electronic check,55.95,734.35,Yes,4498,Yes,3,Offer D,19.05,27,No,Yes,Yes,0.0,0,247.65,982.0,1,Churned,Competitor,Competitor had better devices
Redlands,34.003243,-117.138286,Male,No,No,1,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,Electronic check,55.0,55.0,Yes,4877,No,0,NULL,47.22,53,No,Yes,Yes,0.0,0,47.22,102.22,1,Churned,Competitor,Competitor had better devices
Rialto,34.156758,-117.404686,Female,Yes,No,1,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Electronic check,74.7,74.7,Yes,5980,No,0,NULL,21.91,8,No,No,Yes,0.0,0,21.91,96.61,1,Churned,Competitor,Competitor had better devices
Running Springs,34.186211,-117.07683,Male,No,No,24,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Electronic check,80.25,1861.5,Yes,4418,No,0,Offer C,49.3,20,No,No,Yes,0.0,0,1183.1999999999998,3044.7,1,Churned,Competitor,Competitor had better devices
Tecopa,35.824572,-116.274755,Male,No,No,5,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Electronic check,96.1,453.4,Yes,4192,No,0,NULL,31.09,11,Yes,Yes,Yes,0.0,0,155.45,608.8499999999999,1,Churned,Competitor,Competitor made better offer
Victorville,34.486835,-117.362274,Female,No,No,15,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Bank transfer (automatic),69.0,994.8,Yes,5671,No,0,Offer D,4.67,28,No,No,Yes,0.0,0,70.05,1064.85,1,Churned,Competitor,Competitor had better devices
Wrightwood,34.358321,-117.618263,Female,Yes,No,48,No,No phone service,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,Bank transfer (automatic),45.3,2145.0,Yes,4926,Yes,3,NULL,0.0,58,No,Yes,No,0.0,140,0.0,2285.0,1,Churned,Price,Price too high
San Bernardino,34.105935,-117.2914,Female,Yes,No,8,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Electronic check,83.55,680.05,Yes,2879,Yes,1,NULL,32.32,25,No,No,Yes,0.0,0,258.56,938.61,1,Churned,Dissatisfaction,Product dissatisfaction
San Bernardino,34.106922,-117.297553,Male,No,No,1,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Electronic check,74.35,74.35,Yes,2814,No,0,NULL,14.02,2,No,No,Yes,0.0,0,14.02,88.36999999999999,1,Churned,Competitor,Competitor had better devices
Riverside,33.890046,-117.455583,Female,Yes,No,2,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Electronic check,74.4,139.4,Yes,4263,Yes,1,NULL,9.79,41,No,No,Yes,0.0,0,19.58,158.98000000000002,1,Churned,Attitude,Attitude of support person
Riverside,33.930931,-117.361788,Male,No,No,22,No,No phone service,DSL,No,Yes,Yes,No,No,Yes,One year,Bank transfer (automatic),43.75,903.6,Yes,3099,No,0,Offer D,0.0,16,No,Yes,Yes,0.0,0,0.0,903.6,3,Churned,Dissatisfaction,Network reliability
Riverside,34.004379,-117.447864,Female,No,No,5,No,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,Electronic check,28.45,131.05,Yes,4099,No,0,Offer E,0.0,26,No,No,Yes,0.0,0,0.0,131.05,2,Churned,Dissatisfaction,Limited range of services
March Air Reserve Base,33.888323,-117.277533,Female,No,No,12,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,Month-to-month,Bank transfer (automatic),99.7,1238.45,Yes,2538,No,0,Offer D,16.07,14,No,Yes,Yes,0.0,0,192.84,1431.29,1,Churned,Price,Lack of affordable download/upload speed
Hemet,33.644585,-116.871544,Female,No,No,20,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Electronic check,94.1,1782.4,Yes,2666,No,0,NULL,48.73,12,No,No,No,0.0,80,974.6,2837.0,1,Churned,Competitor,Competitor had better devices
Homeland,33.761894,-117.120868,Male,Yes,No,2,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Electronic check,94.2,167.5,Yes,3715,Yes,4,NULL,18.79,19,Yes,Yes,Yes,0.0,0,37.58,205.08,2,Churned,Other,Don't know
Idyllwild,33.755039,-116.741796,Female,Yes,No,6,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Electronic check,80.5,502.85,Yes,5032,Yes,1,NULL,36.12,23,Yes,No,Yes,0.0,0,216.72,719.5699999999999,3,Churned,Price,Price too high
Moreno Valley,33.970661,-117.255039,Female,Yes,No,5,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Electronic check,74.35,334.8,Yes,5273,Yes,4,Offer E,45.76,22,No,No,Yes,0.0,0,228.8,563.6,1,Churned,Dissatisfaction,Product dissatisfaction
Murrieta,33.581045,-117.14719,Male,No,No,40,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Bank transfer (automatic),104.8,4131.95,Yes,3492,No,0,NULL,35.58,8,Yes,Yes,Yes,0.0,0,1423.1999999999998,5555.15,1,Churned,Competitor,Competitor had better devices
Perris,33.828289,-117.201666,Female,Yes,No,27,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Bank transfer (automatic),75.2,1929.35,Yes,4517,Yes,2,NULL,7.02,25,No,No,Yes,0.0,0,189.54,2118.89,1,Churned,Attitude,Attitude of support person
Sun City,33.707483,-117.200006,Female,No,No,23,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Bank transfer (automatic),75.6,1758.6,Yes,2115,No,0,Offer D,27.61,23,No,No,Yes,0.0,0,635.03,2393.63,1,Churned,Dissatisfaction,Network reliability
Sun City,33.69887,-117.25071,Male,Yes,No,34,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Electronic check,100.05,3480.0,Yes,2568,Yes,2,Offer C,23.09,52,No,Yes,No,0.0,20,785.06,4285.06,3,Churned,Other,Poor expertise of online support
Irvine,33.643095,-117.810896,Female,No,No,1,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Electronic check,85.0,85.0,Yes,5679,No,0,Offer E,30.52,30,No,Yes,Yes,0.0,0,30.52,115.52,3,Churned,Other,Don't know
Lake Forest,33.644849,-117.684254,Male,No,No,10,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Bank transfer (automatic),86.05,834.1,Yes,2966,No,0,Offer D,5.92,11,No,No,Yes,0.0,0,59.2,893.3000000000001,3,Churned,Other,Don't know
Huntington Beach,33.666301,-117.969501,Male,No,No,13,No,No phone service,DSL,Yes,No,No,Yes,Yes,No,Month-to-month,Credit card (automatic),45.55,597.0,Yes,4856,No,0,Offer D,0.0,17,Yes,No,Yes,0.0,0,0.0,597.0,3,Churned,Dissatisfaction,Poor expertise of online support
Huntington Beach,33.679659,-118.016195,Male,Yes,No,39,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Mailed check,86.3,3266.0,Yes,3364,Yes,5,Offer C,40.25,19,No,No,Yes,0.0,0,1569.75,4835.75,1,Churned,Competitor,Competitor had better devices
Newport Beach,33.601309,-117.902304,Male,No,No,32,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Bank transfer (automatic),80.35,2596.15,Yes,5974,No,0,Offer C,1.49,21,No,No,Yes,0.0,0,47.68,2643.83,1,Churned,Competitor,Competitor had better devices
Santa Ana,33.748478,-117.858918,Female,No,No,35,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Electronic check,100.25,3527.6,Yes,2744,No,0,Offer C,10.49,17,No,Yes,Yes,0.0,0,367.15,3894.75,3,Churned,Competitor,Competitor offered higher download speeds
Santa Ana,33.714829,-117.872941,Male,Yes,No,56,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,One year,Credit card (automatic),100.3,5614.45,Yes,5170,Yes,2,NULL,26.15,7,No,Yes,No,0.0,100,1464.4,7178.849999999999,2,Churned,Competitor,Competitor offered more data
Anaheim,33.830209,-117.906099,Female,Yes,No,12,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Mailed check,19.0,233.55,Yes,3535,Yes,1,Offer D,19.48,0,No,No,No,0.0,0,233.76,467.31,1,Churned,Competitor,Competitor made better offer
Anaheim,33.83796,-117.870494,Female,No,No,1,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Mailed check,75.3,75.3,Yes,3244,No,0,NULL,4.13,51,No,No,Yes,0.0,0,4.13,79.42999999999999,1,Churned,Competitor,Competitor had better devices
Anaheim,33.848733,-117.788357,Female,No,No,4,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Electronic check,89.2,346.2,Yes,5808,No,0,NULL,48.35,24,No,No,Yes,0.0,0,193.4,539.6,1,Churned,Competitor,Competitor had better devices
Brea,33.924143,-117.79387,Female,No,No,1,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Electronic check,85.7,85.7,Yes,4880,No,0,NULL,45.81,21,No,No,Yes,0.0,0,45.81,131.51,1,Churned,Competitor,Competitor had better devices
Norco,33.925833,-117.559639,Female,No,No,12,Yes,Yes,DSL,Yes,No,Yes,Yes,No,No,Month-to-month,Mailed check,61.65,713.75,Yes,5670,No,0,Offer D,36.24,30,Yes,No,Yes,0.0,0,434.88,1148.63,1,Churned,Competitor,Competitor offered higher download speeds
Yorba Linda,33.884073,-117.732197,Female,Yes,No,65,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,Bank transfer (automatic),105.25,6786.4,Yes,4196,Yes,3,Offer B,18.39,28,No,No,Yes,0.0,0,1195.35,7981.75,1,Churned,Attitude,Attitude of support person
Ventura,34.360261,-119.306383,Male,Yes,No,9,No,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,Electronic check,29.95,248.95,Yes,2573,Yes,1,Offer E,0.0,9,No,No,No,0.0,10,0.0,258.95,2,Churned,Competitor,Competitor offered more data
Ventura,34.279221,-119.221437,Female,Yes,No,9,Yes,No,DSL,Yes,Yes,Yes,Yes,No,No,Month-to-month,Mailed check,65.0,663.05,Yes,3983,Yes,1,Offer E,6.35,69,Yes,No,Yes,0.0,0,57.15,720.1999999999999,1,Churned,Competitor,Competitor offered more data
Port Hueneme,34.110124,-119.100972,Female,No,No,7,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Bank transfer (automatic),20.0,137.6,Yes,4479,No,0,Offer E,16.04,0,No,No,No,0.0,0,112.28,249.88,3,Churned,Attitude,Attitude of support person
Summerland,34.420998,-119.60137,Male,Yes,No,49,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Credit card (automatic),90.05,4547.25,Yes,5059,Yes,3,Offer B,22.92,14,No,No,Yes,0.0,0,1123.0800000000002,5670.33,2,Churned,Competitor,Competitor made better offer
Santa Barbara,34.419203,-119.710008,Male,Yes,No,43,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Bank transfer (automatic),110.75,4687.9,Yes,2728,Yes,1,Offer B,14.52,5,Yes,No,Yes,0.0,0,624.36,5312.259999999999,2,Churned,Competitor,Competitor made better offer
Santa Barbara,34.437945,-119.77191,Female,Yes,No,65,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Electronic check,105.5,6985.65,Yes,5720,Yes,7,NULL,34.14,26,No,Yes,Yes,0.0,0,2219.1,9204.75,1,Churned,Competitor,Competitor had better devices
Alpaugh,35.869626,-119.498771,Male,Yes,No,56,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,Bank transfer (automatic),104.55,5794.65,Yes,6268,No,0,Offer B,48.8,12,No,No,Yes,0.0,0,2732.8,8527.449999999999,1,Churned,Competitor,Competitor offered higher download speeds
Armona,36.315979,-119.710852,Male,Yes,No,10,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Electronic check,85.25,855.3,Yes,3573,Yes,1,Offer D,2.02,82,No,Yes,No,0.0,100,20.2,975.5,3,Churned,Competitor,Competitor offered more data
Avenal,35.916943,-120.129921,Female,Yes,No,43,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,Electronic check,56.15,2499.3,Yes,2152,Yes,3,NULL,37.25,20,No,No,Yes,0.0,0,1601.75,4101.05,2,Churned,Other,Don't know
Bodfish,35.523991,-118.400432,Male,No,No,1,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Electronic check,89.55,89.55,Yes,4996,No,0,Offer E,42.46,27,No,Yes,Yes,0.0,0,42.46,132.01,2,Churned,Competitor,Competitor had better devices
Camp Nelson,36.057458,-118.591951,Male,Yes,No,20,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Electronic check,94.55,1899.65,Yes,5604,Yes,7,NULL,5.31,10,No,Yes,Yes,0.0,0,106.2,2005.85,1,Churned,Competitor,Competitor had better devices
Coalinga,36.186867,-120.387793,Male,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Mailed check,45.7,45.7,Yes,2295,No,0,Offer E,5.55,13,No,No,Yes,0.0,0,5.55,51.25,3,Churned,Competitor,Competitor offered higher download speeds
Delano,35.772244,-119.209689,Female,No,No,2,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Electronic check,89.5,161.5,Yes,2065,No,0,NULL,47.47,19,No,Yes,Yes,0.0,0,94.94,256.44,2,Churned,Attitude,Attitude of support person
Earlimart,35.858054,-119.305858,Female,No,No,3,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Bank transfer (automatic),69.55,222.3,Yes,2876,No,0,NULL,26.26,30,No,No,Yes,0.0,0,78.78,301.08000000000004,1,Churned,Competitor,Competitor offered higher download speeds
Exeter,36.301689,-119.018233,Female,No,No,1,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Mailed check,74.6,74.6,Yes,3860,No,0,Offer E,22.16,47,No,No,No,0.0,10,22.16,106.76,3,Churned,Competitor,Competitor offered more data
Fellows,35.215731,-119.57013,Female,No,No,8,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Electronic check,19.65,164.3,Yes,5432,No,0,NULL,27.95,0,No,No,No,0.0,0,223.6,387.9,2,Churned,Attitude,Attitude of support person
Huron,36.217864,-120.080117,Male,Yes,No,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Mailed check,19.85,35.9,Yes,2362,Yes,2,Offer E,15.14,0,No,No,No,0.0,0,30.28,66.18,3,Churned,Attitude,Attitude of support person
Kernville,35.852892,-118.397782,Female,No,No,4,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Mailed check,24.25,96.05,Yes,2038,No,0,Offer E,0.0,16,No,No,Yes,0.0,0,0.0,96.05,2,Churned,Competitor,Competitor made better offer
Lemon Cove,36.462671,-118.997291,Female,No,No,2,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Electronic check,69.65,145.15,Yes,2323,No,0,Offer E,7.64,27,No,No,Yes,0.0,0,15.28,160.43,2,Churned,Competitor,Competitor made better offer
Lindsay,36.205465,-119.085807,Female,No,No,4,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Mailed check,45.65,191.05,Yes,2864,No,0,NULL,45.4,27,No,No,Yes,0.0,0,181.6,372.65,1,Churned,Competitor,Competitor had better devices
Maricopa,34.737031,-119.460557,Female,No,No,1,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Mailed check,75.05,75.05,Yes,4838,No,0,Offer E,32.86,58,No,No,Yes,0.0,0,32.86,107.91,2,Churned,Competitor,Competitor made better offer
Onyx,35.676978,-118.101378,Male,No,No,52,No,No phone service,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Electronic check,49.15,2550.9,Yes,5597,No,0,NULL,0.0,18,No,Yes,No,0.0,30,0.0,2580.9,2,Churned,Competitor,Competitor made better offer
Posey,35.861928,-118.636698,Female,No,No,2,No,No phone service,DSL,No,No,No,No,No,Yes,Month-to-month,Electronic check,34.7,62.25,Yes,3146,No,0,Offer E,0.0,76,No,Yes,Yes,0.0,0,0.0,62.25,1,Churned,Competitor,Competitor made better offer
Shafter,35.490705,-119.286833,Male,Yes,No,1,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Electronic check,80.0,80.0,Yes,2046,Yes,1,Offer E,35.71,3,No,Yes,Yes,0.0,0,35.71,115.71,1,Churned,Competitor,Competitor had better devices
Tipton,36.047414,-119.344304,Male,No,No,2,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Electronic check,49.25,91.1,Yes,3475,No,0,NULL,43.99,27,No,No,Yes,0.0,0,87.98,179.07999999999998,2,Churned,Competitor,Competitor made better offer
Wofford Heights,35.690535,-118.552784,Female,No,No,3,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Credit card (automatic),75.1,270.7,Yes,4965,No,0,Offer E,26.52,10,No,No,Yes,0.0,0,79.56,350.26,3,Churned,Competitor,Competitor made better offer
Visalia,36.37559,-119.211689,Male,Yes,No,3,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,Electronic check,50.15,168.15,Yes,3273,Yes,1,NULL,13.54,51,No,No,Yes,0.0,0,40.62,208.77,1,Churned,Competitor,Competitor made better offer
Bakersfield,35.16207,-119.194488,Female,No,No,25,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Bank transfer (automatic),79.85,2015.35,Yes,4535,No,0,Offer C,26.81,12,No,No,Yes,0.0,0,670.25,2685.6,2,Churned,Competitor,Competitor made better offer
San Luis Obispo,35.236549,-120.727344,Male,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Mailed check,19.55,19.55,Yes,3556,No,0,NULL,38.44,0,No,No,No,0.0,0,38.44,57.99,2,Churned,Competitor,Competitor made better offer
Lompoc,34.601055,-120.382917,Female,Yes,No,4,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Electronic check,85.95,381.3,Yes,5640,Yes,1,NULL,4.14,30,No,Yes,Yes,0.0,0,16.56,397.86,3,Churned,Competitor,Competitor made better offer
Lompoc,34.757477,-120.550507,Male,No,No,3,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Electronic check,45.35,141.5,Yes,2450,No,0,NULL,36.48,59,No,No,Yes,0.0,0,109.44,250.94,3,Churned,Other,Don't know
Los Alamos,34.758699,-120.275839,Male,Yes,No,33,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Electronic check,94.5,3105.55,Yes,4333,Yes,1,NULL,27.78,8,No,No,Yes,0.0,0,916.74,4022.29,3,Churned,Other,Poor expertise of online support
