City,Churn Label,Latitude,Longitude,Count
Termo,Yes,41.027281,-120.669427,1
Terra Bella,No,35.939068,-119.043666,3
Terra Bella,Yes,35.939068,-119.043666,1
The Sea Ranch,No,38.696659,-123.436861,2
The Sea Ranch,Yes,38.696659,-123.436861,2
Thermal,No,33.53604,-116.119222,3
Thermal,Yes,33.53604,-116.119222,2
Thornton,No,38.157794,-121.520223,2
Thornton,Yes,38.157794,-121.520223,2
Thousand Oaks,No,34.191842,-118.822796,4
Thousand Oaks,No,34.214054,-118.88109,4
Thousand Oaks,Yes,34.191842,-118.822796,1
Thousand Oaks,Yes,34.214054,-118.88109,1
Thousand Palms,No,33.849263,-116.382778,4
Thousand Palms,Yes,33.849263,-116.382778,1
Three Rivers,No,36.413433,-118.854708,4
Tipton,Yes,36.047414,-119.344304,4
Tollhouse,No,36.993666,-119.348267,3
Tollhouse,Yes,36.993666,-119.348267,1
Tomales,No,38.240769,-122.901041,3
Tomales,Yes,38.240769,-122.901041,1
Topanga,No,34.115192,-118.61017,4
Topanga,Yes,34.115192,-118.61017,1
Topaz,No,38.636052,-119.489162,3
Topaz,Yes,38.636052,-119.489162,1
Torrance,No,33.807882,-118.347957,4
Torrance,No,33.840399,-118.353714,4
Torrance,No,33.833181,-118.292062,3
Torrance,No,33.833699,-118.314387,3
Torrance,No,33.867257,-118.330794,3
Torrance,Yes,33.833181,-118.292062,2
Torrance,Yes,33.833699,-118.314387,2
Torrance,Yes,33.867257,-118.330794,2
Torrance,Yes,33.807882,-118.347957,1
Torrance,Yes,33.840399,-118.353714,1
Trabuco Canyon,No,33.631119,-117.567346,2
Trabuco Canyon,Yes,33.631119,-117.567346,2
Tracy,No,37.680968,-121.446049,4
Tranquillity,No,36.635661,-120.288644,2
Tranquillity,Yes,36.635661,-120.288644,2
Traver,No,36.456091,-119.486225,3
Traver,Yes,36.456091,-119.486225,1
Travis Afb,No,38.265899,-121.939461,2
Travis Afb,Yes,38.265899,-121.939461,2
Trinidad,No,41.162295,-124.027381,2
Trinidad,Yes,41.162295,-124.027381,2
Trinity Center,No,41.081847,-122.700545,2
Trinity Center,Yes,41.081847,-122.700545,2
Trona,No,35.74837,-117.384948,2
Trona,Yes,35.74837,-117.384948,2
Truckee,Yes,39.342498,-120.247127,4
Tujunga,Yes,34.296574,-118.244839,3
Tujunga,No,34.296574,-118.244839,2
Tulare,No,36.185471,-119.375243,3
Tulare,Yes,36.185471,-119.375243,1
Tulelake,No,41.813521,-121.492666,4
Tuolumne,No,37.939768,-120.188002,3
Tuolumne,Yes,37.939768,-120.188002,1
Tupman,No,35.316263,-119.402559,4
Turlock,No,37.474396,-120.875917,3
Turlock,No,37.529656,-120.854357,2
Turlock,Yes,37.529656,-120.854357,2
Turlock,Yes,37.474396,-120.875917,1
Tustin,No,33.738543,-117.785046,4
Tustin,No,33.735802,-117.818805,3
Tustin,Yes,33.735802,-117.818805,1
Twain,Yes,40.022184,-121.062384,4
Twain Harte,No,38.107441,-120.230625,4
Twentynine Palms,No,34.457829,-116.139589,4
Twentynine Palms,No,34.17211,-115.769773,3
Twentynine Palms,Yes,34.17211,-115.769773,2
Twentynine Palms,Yes,34.457829,-116.139589,1
Twin Bridges,No,38.805481,-120.13287,4
Ukiah,No,39.134075,-123.23422,3
Ukiah,Yes,39.134075,-123.23422,1
Union City,No,37.59485,-122.051521,2
Union City,Yes,37.59485,-122.051521,2
Upland,No,34.105493,-117.660934,5
Upland,No,34.141146,-117.655583,5
Upper Lake,No,39.220368,-122.907693,4
Vacaville,No,38.333133,-121.920151,4
Vacaville,No,38.419088,-122.024568,3
Vacaville,Yes,38.419088,-122.024568,1
Valencia,No,34.457005,-118.573726,4
Valencia,No,34.43987,-118.644609,3
Valencia,Yes,34.43987,-118.644609,2
Valencia,Yes,34.457005,-118.573726,1
Vallecito,No,38.055562,-120.456298,2
Vallecito,Yes,38.055562,-120.456298,2
Vallejo,No,38.093701,-122.276589,4
Vallejo,No,38.105733,-122.186338,4
Vallejo,No,38.161321,-122.271588,3
Vallejo,No,38.104705,-122.247387,2
Vallejo,Yes,38.104705,-122.247387,2
Vallejo,Yes,38.161321,-122.271588,1
Valley Center,No,33.25283,-116.986079,3
Valley Center,Yes,33.25283,-116.986079,2
Valley Ford,No,38.339996,-122.935056,3
Valley Ford,Yes,38.339996,-122.935056,1
Valley Springs,No,38.156971,-120.849231,3
Valley Springs,Yes,38.156971,-120.849231,1
Valley Village,No,34.165783,-118.399795,4
Valley Village,Yes,34.165783,-118.399795,1
Valyermo,No,34.39583,-117.734568,3
Valyermo,Yes,34.39583,-117.734568,1
Van Nuys,No,34.195685,-118.490752,5
Van Nuys,No,34.202494,-118.448048,5
Van Nuys,No,34.178483,-118.431791,4
Van Nuys,Yes,34.17847,-118.459472,3
Van Nuys,No,34.17847,-118.459472,2
Van Nuys,Yes,34.178483,-118.431791,1
Venice,No,33.991782,-118.479229,4
Venice,Yes,33.991782,-118.479229,1
Ventura,No,34.278697,-119.167798,4
Ventura,No,34.279221,-119.221437,2
Ventura,No,34.360261,-119.306383,2
Ventura,Yes,34.279221,-119.221437,2
Ventura,Yes,34.360261,-119.306383,2
Vernalis,No,37.609095,-121.263381,2
Vernalis,Yes,37.609095,-121.263381,2
Victorville,No,34.486835,-117.362274,3
Victorville,No,34.567058,-117.362329,3
Victorville,Yes,34.486835,-117.362274,1
Victorville,Yes,34.567058,-117.362329,1
Vidal,No,34.264124,-114.717964,3
Vidal,Yes,34.264124,-114.717964,2
Villa Park,No,33.817473,-117.810462,4
Vina,No,39.955164,-122.018567,2
Vina,Yes,39.955164,-122.018567,2
Visalia,No,36.391777,-119.372842,4
Visalia,No,36.303793,-119.375646,2
Visalia,No,36.37559,-119.211689,2
Visalia,Yes,36.303793,-119.375646,2
Visalia,Yes,36.37559,-119.211689,2
Vista,No,33.17494,-117.242761,4
Vista,No,33.22784,-117.200024,4
Vista,Yes,33.17494,-117.242761,1
Vista,Yes,33.22784,-117.200024,1
Volcano,No,38.481902,-120.603668,4
Wallace,No,38.192608,-120.957842,3
Wallace,Yes,38.192608,-120.957842,1
Walnut,No,34.018354,-117.85492,3
Walnut,Yes,34.018354,-117.85492,2
Walnut Creek,No,37.862128,-122.075197,3
Walnut Creek,No,37.916648,-122.008483,3
Walnut Creek,No,37.900662,-122.052782,2
Walnut Creek,Yes,37.900662,-122.052782,2
Walnut Creek,Yes,37.862128,-122.075197,1
Walnut Creek,Yes,37.916648,-122.008483,1
Walnut Grove,No,38.240419,-121.587535,2
Walnut Grove,Yes,38.240419,-121.587535,2
Warner Springs,No,33.323705,-116.626907,5
Wasco,No,35.652242,-119.4464,3
Wasco,Yes,35.652242,-119.4464,1
Washington,No,39.34128,-120.786867,4
Waterford,No,37.669516,-120.626964,2
Waterford,Yes,37.669516,-120.626964,2
Watsonville,No,36.931654,-121.752383,3
Watsonville,Yes,36.931654,-121.752383,1
Weaverville,No,40.759401,-122.939337,2
Weaverville,Yes,40.759401,-122.939337,2
Weed,No,41.465121,-122.380947,4
Weimar,No,39.00978,-120.978273,3
Weimar,Yes,39.00978,-120.978273,1
Weldon,No,35.55647,-118.244914,4
Wendel,No,40.345949,-120.081187,3
Wendel,Yes,40.345949,-120.081187,1
Weott,No,40.310119,-123.909449,4
West Covina,No,34.024405,-117.898722,4
West Covina,No,34.061634,-117.893169,4
West Covina,No,34.066964,-117.937007,4
West Covina,Yes,34.024405,-117.898722,1
West Covina,Yes,34.061634,-117.893169,1
West Covina,Yes,34.066964,-117.937007,1
West Hills,No,34.199787,-118.68493,5
West Hollywood,No,34.093781,-118.381061,4
West Hollywood,Yes,34.093781,-118.381061,1
West Point,No,38.41935,-120.469545,3
West Point,Yes,38.41935,-120.469545,1
West Sacramento,No,38.627951,-121.593287,4
West Sacramento,No,38.592745,-121.540036,3
West Sacramento,Yes,38.592745,-121.540036,1
Westlake Village,No,34.130992,-118.894673,4
Westlake Village,Yes,34.130992,-118.894673,1
Westley,No,37.546007,-121.28257,2
Westley,Yes,37.546007,-121.28257,2
Westminster,No,33.752591,-117.993661,4
Westmorland,No,33.03679,-115.60503,3
Westmorland,Yes,33.03679,-115.60503,2
Westport,No,39.724433,-123.767578,3
Westport,Yes,39.724433,-123.767578,1
Westwood,No,40.271535,-121.018087,2
Westwood,Yes,40.271535,-121.018087,2
Wheatland,Yes,39.043387,-121.409837,3
Wheatland,No,39.043387,-121.409837,1
White Water,No,33.972293,-116.654195,3
White Water,Yes,33.972293,-116.654195,2
Whitethorn,No,40.053159,-123.995867,2
Whitethorn,Yes,40.053159,-123.995867,2
Whitmore,No,40.637105,-121.906949,3
Whitmore,Yes,40.637105,-121.906949,1
Whittier,No,33.929704,-118.01208,5
Whittier,No,34.007353,-118.033683,5
Whittier,No,33.945318,-117.992066,4
Whittier,No,33.960891,-118.032222,4
Whittier,No,33.976678,-118.065875,4
Whittier,No,33.972119,-118.020188,3
Whittier,Yes,33.972119,-118.020188,2
Whittier,Yes,33.945318,-117.992066,1
Whittier,Yes,33.960891,-118.032222,1
Whittier,Yes,33.976678,-118.065875,1
Wildomar,No,33.617108,-117.253349,4
Williams,No,39.117537,-122.284654,2
Williams,Yes,39.117537,-122.284654,2
Willits,No,39.492046,-123.375818,4
Willow Creek,No,40.949012,-123.655847,4
Willows,No,39.493991,-122.286363,3
Willows,Yes,39.493991,-122.286363,1
Wilmington,No,33.782068,-118.262263,4
Wilseyville,No,38.392686,-120.415951,4
Wilton,No,38.392559,-121.225093,3
Wilton,Yes,38.392559,-121.225093,1
Winchester,No,33.657433,-117.04254,4
Windsor,No,38.527297,-122.810044,4
Winnetka,No,34.209532,-118.577563,4
Winnetka,Yes,34.209532,-118.577563,1
Winterhaven,No,32.852947,-114.850784,4
Winterhaven,Yes,32.852947,-114.850784,1
Winters,No,38.578604,-122.024579,2
Winters,Yes,38.578604,-122.024579,2
Winton,No,37.421299,-120.599587,3
Winton,Yes,37.421299,-120.599587,1
Wishon,No,37.287758,-119.548156,4
Witter Springs,No,39.222323,-122.985488,3
Witter Springs,Yes,39.222323,-122.985488,1
Wofford Heights,No,35.690535,-118.552784,3
Wofford Heights,Yes,35.690535,-118.552784,1
Woodacre,No,38.005839,-122.638155,3
Woodacre,Yes,38.005839,-122.638155,1
Woodbridge,No,38.169605,-121.310964,3
Woodbridge,Yes,38.169605,-121.310964,1
Woodlake,No,36.464635,-119.094348,4
Woodland,No,38.71967,-121.862416,3
Woodland,No,38.694081,-121.694431,2
Woodland,Yes,38.694081,-121.694431,2
Woodland,Yes,38.71967,-121.862416,1
Woodland Hills,No,34.153733,-118.593408,5
Woodland Hills,No,34.178068,-118.615714,4
Woodland Hills,Yes,34.178068,-118.615714,1
Woody,No,35.710244,-118.881679,2
Woody,Yes,35.710244,-118.881679,2
Wrightwood,Yes,34.358321,-117.618263,4
Yermo,No,35.013299,-116.834092,3
Yermo,Yes,35.013299,-116.834092,1
Yorba Linda,No,33.897253,-117.792202,3
Yorba Linda,No,33.884073,-117.732197,2
Yorba Linda,Yes,33.884073,-117.732197,2
Yorba Linda,Yes,33.897253,-117.792202,1
Yorkville,No,38.888351,-123.239647,3
Yorkville,Yes,38.888351,-123.239647,1
Yosemite National Park,No,37.704267,-119.607001,2
Yosemite National Park,Yes,37.704267,-119.607001,2
Yountville,No,38.421458,-122.365048,4
Yreka,No,41.764869,-122.671316,4
Yuba City,No,39.02741,-121.614982,4
Yuba City,No,39.075694,-121.70606,2
Yuba City,Yes,39.075694,-121.70606,2
Yucaipa,No,34.04597,-117.011825,3
Yucaipa,Yes,34.04597,-117.011825,1
Yucca Valley,No,34.159534,-116.425984,5
Zenia,No,40.170357,-123.417298,3
Zenia,Yes,40.170357,-123.417298,1
